Date,Symbol,zero_balance_addresses_all_time,unique_addresses_all_time,new_addresses,active_addresses,transaction_count,transaction_count_all_time,large_transaction_count,average_transaction_value,block_height,hashrate,difficulty,block_time,block_size,current_supply,Id
2023-02-03,BTC,1061736456,1104722567,492291,993120,315951,802239152,13665,2.56312774371684,774927,260932331.927785,39350942467772.6,647.719696969697,1461705,19280800,1182
2023-02-04,BTC,1062202514,1105194753,472186,977809,304495,802543647,13203,1.66637589987708,775063,268362951.275464,39350942467772.6,629.785185185185,1758863,19281656,1182
2023-02-05,BTC,1062560772,1105597597,402844,809568,254113,802797760,10589,2.12733927506271,775215,296238640.678882,39350942467772.6,570.523178807947,1629097,19282600,1182
2023-02-06,BTC,1062967023,1106041997,444400,915864,301977,803099737,13302,2.22446373951003,775363,299524016.685131,39350942467772.6,564.265306122449,2203473,19283525,1182
2023-02-07,BTC,1063352020,1106500740,458743,933987,300429,803400166,14245,2.10004919767892,775505,280726036.897435,39350942467772.6,602.049645390071,2142792,19284412,1182
2023-02-08,BTC,1063762731,1106956543,455803,945889,316963,803717129,14800,2.08108245430997,775643,278476776.099233,39350942467772.6,606.912408759124,2108701,19285287,1182
2023-02-09,BTC,1064246774,1107506931,550388,1074333,369499,804086628,13920,2.2413721905154,775805,317608291.494545,39350942467772.6,532.136645962733,2143936,19286300,1182
2023-02-10,BTC,1064588028,1107969435,462504,916853,300092,804386720,14853,4.60527110915573,775952,288094798.671536,39350942467772.6,586.650684931507,2064632,19287218,1182
2023-02-11,BTC,1064955340,1108404775,435340,883953,277433,804664153,11095,2.97165158422697,776100,301732069.613572,39350942467772.6,560.136054421769,2358842,19288131,1182
2023-02-12,BTC,1065339123,1108839859,435084,876806,262528,804926681,10893,2.70501862630858,776262,322662186.402354,39227251924109.8,522.155279503105,2517537,19289143,1182
2023-02-13,BTC,1065776986,1109282051,442192,970819,299329,805226010,13650,2.91631746817361,776418,304622960.091879,39156400059293.2,552.077419354839,2162067,19290118,1182
2023-02-14,BTC,1066151614,1109732417,450366,912315,302653,805528663,14216,2.52599161274965,776572,305668219.218745,39156400059293.2,550.18954248366,2336343,19291087,1182
2023-02-15,BTC,1066604905,1110220998,488581,994080,325460,805854123,16757,2.50260942865378,776735,316666753.585966,39156400059293.2,531.08024691358,2190209,19292106,1182
2023-02-16,BTC,1067153128,1110726471,505473,1127027,344711,806198834,17244,2.92982626464154,776914,347465920.719054,39156400059293.2,484.005617977528,2106646,19293325,1182
2023-02-17,BTC,1067652601,1111198655,472184,1052081,321260,806520094,15095,2.8961040002898,777079,322653865.304993,39156400059293.2,521.225609756098,2048259,19294256,1182
2023-02-18,BTC,1068182909,1111641749,443094,1054449,276798,806796892,13486,2.1901576613232,777247,326050075.845589,39156400059293.2,515.796407185629,2114063,19295293,1182
2023-02-19,BTC,1068646257,1112016981,375232,920448,240406,807037298,11039,2.07360579710328,777409,315338776.286742,39156400059293.2,533.316770186336,2263326,19297243,1182
2023-02-20,BTC,1069074712,1112416478,399497,910033,270081,807307379,13109,2.58544529687246,777556,286112666.594753,39156400059293.2,587.794520547945,2145953,19297243,1182
2023-02-21,BTC,1069571075,1112844381,427903,1015220,290457,807597836,14529,2.8769067837157,777723,325143266.15697,39156400059293.2,517.234939759036,2044759,19298350,1182
2023-02-22,BTC,1069983082,1113279341,434960,942922,282319,807880155,14249,2.88070268029282,777863,275658458.739678,39156400059293.2,610.086330935252,1894046,19299150,1182
2023-02-23,BTC,1070545733,1113743205,463864,1079195,290728,808170883,13900,2.88951088955467,778034,334141649.403224,39156400059293.2,503.305882352941,2014352,19300218,1182
2023-02-24,BTC,1070951992,1114199038,455833,964183,294562,808465445,13985,2.88697154930721,778169,262477274.18409,39156400059293.2,640.723880597015,1841840,19301062,1182
2023-02-25,BTC,1071271251,1114619634,420596,817375,258413,808723858,10308,2.20568068470634,778276,229016907.000008,42835295924696.6,803.330188679245,1846932,19301731,1182
2023-02-26,BTC,1071725327,1115055927,436293,918618,277103,809000961,10163,1.98730366489406,778444,361161821.835942,43053844193928.5,512,2082147,19302781,1182
2023-02-27,BTC,1072175990,1115478395,422468,971028,292748,809293709,13154,2.60427544009185,778584,300400459.736338,43053844193928.5,615.561151079136,1633578,19303656,1182
2023-02-28,BTC,1072580048,1115967124,488729,985104,332358,809626067,13903,2.52747756231705,778721,296020481.17333,43053844193928.5,624.669117647059,1856715,19304581,1182
2023-03-01,BTC,1073053616,1116533203,566079,1086910,381932,810007999,15491,2.20846496839479,778891,365431553.022444,43053844193928.5,506.01775147929,2110520,19305656,1182
2023-03-02,BTC,1073422445,1117019596,486393,943944,330047,810338046,14551,2.48116739027772,779035,307857729.355597,43053844193928.5,600.650349650349,2024497,19306481,1182
2023-03-03,BTC,1073892696,1117565082,545486,1089648,355273,810693319,17123,2.67857717131096,779203,358233244.948092,43053844193928.5,516.185628742515,2004600,19308475,1182
2023-03-04,BTC,1074284127,1118027553,462471,907044,306300,810999619,11631,1.87405473352553,779355,329239491.20107,43053844193928.5,561.64238410596,2145609,19309443,1182
2023-03-05,BTC,1074811463,1118457168,429615,995109,286638,811286257,10943,2.03596650488599,779510,340103754.06808,43053844193928.5,543.701298701299,1933650,19309443,1182
2023-03-06,BTC,1075200518,1118901692,444524,928914,316016,811602273,14359,2.43596437841391,779642,284007429.849815,43053844193928.5,651.091603053435,1809956,19311300,1182
2023-03-07,BTC,1075711696,1119429550,527858,1067377,362082,811964355,14848,2.57920033101891,779807,354433461.769481,43053844193928.5,521.719512195122,2018768,19311300,1182
2023-03-08,BTC,1076090449,1119862861,433311,895631,292493,812256848,13854,2.96772534047379,779940,287141620.202812,43053844193928.5,643.984848484849,1980563,19312137,1182
2023-03-09,BTC,1076463676,1120325006,462145,930069,336854,812593702,14136,2.5061033992129498,780075,289466130.915764,43053844193928.5,638.813432835821,1825581,19313825,1182
2023-03-10,BTC,1076853374,1120832176,507170,993874,329334,812923036,15596,3.02562318929242,780211,290621643.310768,43127061549761.1,637.355555555556,1836066,19313825,1182
2023-03-11,BTC,1077290889,1121332087,499911,975440,319707,813242743,17025,2.93889195108728,780376,357984065.26861,43551722213590.4,522.518292682927,2271631,19314856,1182
2023-03-12,BTC,1077725218,1121759506,427419,891560,265555,813508298,12195,2.52032965307288,780537,358292317.998055,43551722213590.4,522.06875,2356654,19315875,1182
2023-03-13,BTC,1078152121,1122239218,479712,995257,333107,813841405,18470,3.48353999446856,780694,341581733.226359,43551722213590.4,547.608974358974,2066050,19316850,1182
2023-03-14,BTC,1078581142,1122710856,471638,1028332,327892,814169297,21002,3.56466967135508,780840,320701846.639209,43551722213590.4,583.262068965518,1813072,19317756,1182
2023-03-15,BTC,1079015607,1123208747,497891,1015004,345059,814514356,18090,2.84979905446631,780987,321605455.897049,43551722213590.4,581.623287671233,1952574,19318681,1182
2023-03-16,BTC,1079350918,1123658952,450205,893376,295049,814809405,16299,2.92752508916919,781121,289424696.123826,43551722213590.4,646.293233082707,1985878,19319512,1182
2023-03-17,BTC,1079819017,1124167059,508107,1074437,338823,815148228,18950,3.39197637285916,781268,321015721.77318,43551722213590.4,582.691780821918,1900525,19320431,1182
2023-03-18,BTC,1080257793,1124635643,468584,972557,296890,815445118,15029,2.6455266389321,781430,356722324.926707,43551722213590.4,524.36645962733,2262015,19321443,1182
2023-03-19,BTC,1080613625,1125046960,411317,849038,269131,815714249,14205,3.29081299723848,781578,322554737.656475,43551722213590.4,579.911564625851,2320146,19323331,1182
2023-03-20,BTC,1081084046,1125528401,481441,1023019,341288,816055537,18732,3.85048956262895,781732,332583503.463674,43551722213590.4,562.424836601307,2003264,19324237,1182
2023-03-21,BTC,1081529246,1125996994,468593,985637,327932,816383469,20413,3.53405455651952,781877,313373014.091561,43551722213590.4,596.902777777777,1988930,19324237,1182
2023-03-22,BTC,1081901684,1126444059,447065,944070,297575,816681044,17884,3.53043079648596,782036,350478015.908639,43551722213590.4,533.708860759493,2161154,19325231,1182
2023-03-23,BTC,1082265262,1126886825,442766,915894,295245,816976289,17166,3.53816377440326,782219,400009485.072609,43767569956061.6,469.93956043956,2493021,19326387,1182
2023-03-24,BTC,1082596443,1127330752,443927,886593,292095,817268384,15951,3.74259298615218,782381,377213849.079924,46843400286276.5,533.360248447205,2430091,19328412,1182
2023-03-25,BTC,1083010291,1127778956,448204,909390,290197,817558581,13100,2.55553386728684,782526,339073834.086716,46843400286276.5,593.354166666667,2090348,19328412,1182
2023-03-26,BTC,1083371492,1128183188,404232,838165,261243,817819824,11737,2.81878220405576,782670,338131945.720897,46843400286276.5,595.006993006993,2280120,19329193,1182
2023-03-27,BTC,1083886401,1128621638,438450,1055338,296557,818116381,15218,3.77295048259724,782818,348052419.270359,46843400286276.5,578.047619047619,1882243,19330118,1182
2023-03-28,BTC,1084327730,1129067119,445481,977256,316281,818432662,16227,3.62089832149339,782952,320371466.67359,46843400286276.5,627.992481203008,1815144,19330956,1182
2023-03-29,BTC,1084769216,1129555469,488350,992610,334637,818767299,17353,3.34746642717431,783099,340772028.937994,46843400286276.5,590.397260273973,2014914,19331875,1182
2023-03-30,BTC,1085239705,1130043729,488260,1018397,326347,819093646,15886,4.6397497835215,783254,366333569.747109,46843400286276.5,549.201298701299,2052353,19333718,1182
2023-03-31,BTC,1085681255,1130522185,478456,1044871,308386,819402032,15458,3.49356077048744,783395,329238958.245015,46843400286276.5,611.078571428571,1793979,19334600,1182
2023-04-01,BTC,1086163516,1131006295,484110,1047870,319646,819721678,13146,2.46407048283326,783535,324271880.480935,46843400286276.5,620.438848920863,1813156,19335531,1182
2023-04-02,BTC,1086683570,1131462715,456420,1015069,341622,820063300,11641,2.20616008099634,783684,350448992.478441,46843400286276.5,574.094594594594,1876088,19335531,1182
2023-04-03,BTC,1087107372,1131912314,449599,975912,332870,820396170,15528,3.19904492162802,783815,305268720.023686,46843400286276.5,659.061538461538,1737822,19337368,1182
2023-04-04,BTC,1087640818,1132471192,558878,1126607,421130,820817300,18485,2.60850582243381,783977,378403645.218422,46843400286276.5,531.683229813664,1782377,19338231,1182
2023-04-05,BTC,1088032310,1132965676,494484,962257,346885,821164185,16890,3.22129129037609,784116,322920019.682635,46843400286276.5,623.036231884058,1829118,19339231,1182
2023-04-06,BTC,1088482903,1133505037,539361,1038298,354019,821518204,17071,2.91342493237795,784276,380287878.990305,47189345878587.6,532.955974842767,1957578,19339231,1182
2023-04-07,BTC,1088894697,1134020595,515558,974883,355031,821873235,13216,2.17640337094358,784418,337964197.47896,47887764338536.2,608.574468085107,1880772,19340118,1182
2023-04-08,BTC,1089257253,1134476980,456385,873000,318505,822191740,11225,1.83112805603818,784565,351110806.548202,47887764338536.2,585.787671232877,2217774,19341950,1182
2023-04-09,BTC,1089749784,1134861263,384283,936841,278404,822470144,10449,2.12300071410436,784711,350085403.440888,47887764338536.2,587.503448275862,1984282,19341950,1182
2023-04-10,BTC,1090184260,1135277284,416021,948055,289625,822759769,14567,3.27272637986683,784834,295982619.919711,47887764338536.2,694.893442622951,1622220,19342718,1182
2023-04-11,BTC,1090748119,1135808140,530856,1160423,385002,823144771,22671,2.5019632910916,784988,365598048.214594,47887764338536.2,562.575163398693,1666888,19344681,1182
2023-04-12,BTC,1091253159,1136288316,480176,1046999,338102,823482873,16893,3.49740531253592,785148,383612062.221238,47887764338536.2,536.157232704402,1937240,19344681,1182
2023-04-13,BTC,1091724783,1136766686,478370,1020560,332042,823814915,16598,2.34570445907611,785290,343744752.879977,47887764338536.2,598.340425531915,1792668,19346443,1182
2023-04-14,BTC,1092162160,1137238878,472192,1016870,315959,824130874,17425,3.2577210183101,785430,332113764.295056,47887764338536.2,619.294964028777,1777183,19346443,1182
2023-04-15,BTC,1092696146,1137666752,427874,1052383,276185,824407059,13661,2.78117494315727,785588,377312892.066944,47887764338536.2,545.108280254777,1835977,19347431,1182
2023-04-16,BTC,1093068301,1138033853,367101,838013,232268,824639327,11948,2.73241221316492,785712,300710761.585274,47887764338536.2,683.967479674796,1870822,19348206,1182
2023-04-17,BTC,1093530740,1138463636,429783,987873,316193,824955520,16612,3.47953960750007,785867,380392746.030667,47887764338536.2,540.694805194805,1789871,19350212,1182
2023-04-18,BTC,1094157410,1138907814,444178,1149961,312522,825268042,17242,2.55801047377676,786033,399856289.26588,47887764338536.2,514.375757575757,1774748,19350212,1182
2023-04-19,BTC,1094611953,1139347009,439195,994818,301722,825569764,16628,2.6054926078505,786172,329334223.015112,47887764338536.2,624.521739130435,1789357,19351912,1182
2023-04-20,BTC,1095026178,1139782544,435535,953756,296683,825866447,17548,2.65928515607278,786305,318142869.138489,48296984989381.5,652.015151515151,1683680,19351912,1182
2023-04-21,BTC,1095500824,1140302106,519562,1036355,352218,826218665,16303,2.37996306375344,786450,354807558.75317,48712405953118.4,589.666666666666,1773189,19352818,1182
2023-04-22,BTC,1095942432,1140745618,443512,921038,354752,826573417,11554,1.56044723369382,786599,364611796.320965,48712405953118.4,573.810810810811,1686116,19354675,1182
2023-04-23,BTC,1096338457,1141161460,415842,842549,432760,827006177,10505,1.12677524578676,786746,354516559.617992,48712405953118.4,590.150684931507,1601784,19354675,1182
2023-04-24,BTC,1096826866,1141563942,402482,983636,360173,827366350,14633,2.26371925246029,786887,345603014.288002,48712405953118.4,605.371428571429,1715576,19355550,1182
2023-04-25,BTC,1097211304,1141986822,422880,906982,369843,827736193,15016,2.15678699037359,787012,303168705.307595,48712405953118.4,690.104838709678,1597077,19357150,1182
2023-04-26,BTC,1097547612,1142415862,429040,893665,436461,828172654,17224,2.05570224462321,787142,316829800.688823,48712405953118.4,660.348837209302,1607471,19357150,1182
2023-04-27,BTC,1097893277,1142844341,428479,897822,418912,828591566,17766,2.07455743978074,787272,320007903.480921,48712405953118.4,653.790697674418,1559151,19357968,1182
2023-04-28,BTC,1098267539,1143309028,464687,955033,483522,829075088,16312,1.78588946820275,787419,361420983.125153,48712405953118.4,578.876712328767,1608638,19358875,1182
2023-04-29,BTC,1098575136,1143711506,402478,811292,486031,829561119,12818,1.21296673331818,787556,339036924.694957,48712405953118.4,617.095588235294,1604319,19359731,1182
2023-04-30,BTC,1098871125,1144108373,396867,782782,568516,830129635,12849,1.19071117417791,787704,358141859.006027,48712405953118.4,584.176870748299,1647023,19360643,1182
2023-05-01,BTC,1099261879,1144551806,443433,933809,682281,830811916,14973,1.19726007374988,787886,441795397.264652,48712405953118.4,473.563535911602,1664010,19361793,1182
2023-05-02,BTC,1099541107,1144927575,375769,815626,457708,831269624,14941,1.47073134860612,788015,314732140.621466,48712405953118.4,664.75,1644593,19362600,1182
2023-05-03,BTC,1099931338,1145390998,463423,964920,489559,831759183,15064,1.94330793041719,788156,344667655.114456,48712405953118.4,607.014285714286,1597977,19363500,1182
2023-05-04,BTC,1100288472,1145820193,429195,904617,491123,832250306,16238,1.70827616632277,788302,349862967.403592,48484851384225.5,595.206896551724,1596318,19364393,1182
2023-05-05,BTC,1100544399,1146214769,394576,831530,411429,832661735,15480,1.99731981893974,788421,287382317.162399,48005534313578.8,717.449152542373,1604926,19366068,1182
2023-05-06,BTC,1100803271,1146601611,386842,767118,601134,833262869,15140,1.45190278363229,788570,359909955.602599,48005534313578.8,572.871621621622,1666302,19366068,1182
2023-05-07,BTC,1100971777,1146910711,309100,567445,607883,833870752,10078,1.67813429537857,788709,338104017.428888,48005534313578.8,609.81884057971,1684206,19366937,1182
2023-05-08,BTC,1101198360,1147243310,332599,691575,575051,834445803,15258,1.39212121433071,788846,327044310.554239,48005534313578.8,630.441176470588,1703124,19368737,1182
2023-05-09,BTC,1101496236,1147594318,351008,761548,598256,835044059,15680,1.24690936410789,788997,369855656.368979,48005534313578.8,557.466666666667,1660357,19368737,1182
2023-05-10,BTC,1101869916,1148029349,435031,899670,671668,835715727,15806,1.26182821241298,789167,410706990.532251,48005534313578.8,502.01775147929,1681128,19369793,1182
2023-05-11,BTC,1102221158,1148403105,373756,832817,546549,836262276,14045,1.56378948228404,789318,361034869.028332,48005534313578.8,571.086666666666,1737399,19370743,1182
2023-05-12,BTC,1102530903,1148779128,376023,809108,509159,836771435,13917,1.88854034305865,789459,336678967.837731,48005534313578.8,612.4,1670210,19371625,1182
2023-05-13,BTC,1102814616,1149145226,366098,719504,575640,837347075,11137,0.916823437630429,789604,347067505.039991,48005534313578.8,594.069444444444,1706875,19372537,1182
2023-05-14,BTC,1103215797,1149522019,376793,836690,631677,837978752,10421,0.826059949147539,789778,413296107.796327,48005534313578.8,498.872832369942,1719132,19373625,1182
2023-05-15,BTC,1103570309,1149887240,365221,813853,526379,838505131,13146,1.36512681443302,789925,355461365.349157,48005534313578.8,580.041095890411,1751037,19374537,1182
2023-05-16,BTC,1103901106,1150278107,390867,813434,566462,839071593,15535,1.56072403863961,790078,366271964.674181,48005534313578.8,562.921052631579,1714052,19375493,1182
2023-05-17,BTC,1104248945,1150677834,399727,838435,583454,839655047,14737,1.43423679483629,790238,382795270.778114,48005534313578.8,538.622641509434,1672989,19376493,1182
2023-05-18,BTC,1104571831,1151064383,386549,813710,476704,840131751,15749,1.75147713144375,790379,353298064.335004,49188301954866.1,597.971428571428,1642504,19377375,1182
2023-05-19,BTC,1104947031,1151501729,437346,898269,515474,840647225,13879,1.41928761945425,790529,374191227.94286,49549703178592.7,568.731543624161,1726897,19379131,1182
2023-05-20,BTC,1105241318,1151863519,361790,741142,423736,841070961,10488,1.15304257749714,790660,334015865.506992,49549703178592.7,637.138461538462,1709835,19379131,1182
2023-05-21,BTC,1105602208,1152219350,355831,777170,486625,841557586,9550,1.09391195753114,790811,372752521.652336,49549703178592.7,570.926666666667,1849795,19380075,1182
2023-05-22,BTC,1105966589,1152608872,389522,830833,499281,842056867,12944,1.67688687982753,790955,353200398.308239,49549703178592.7,602.531468531469,1707516,19380968,1182
2023-05-23,BTC,1106344197,1153028035,419163,851408,519870,842576737,13722,1.82389854884181,791109,383219126.071842,49549703178592.7,555.333333333333,1793346,19382818,1182
2023-05-24,BTC,1106733776,1153429119,401084,863939,405521,842982258,14634,2.44555381483371,791250,350241687.787259,49549703178592.7,607.621428571429,1793709,19382818,1182
2023-05-25,BTC,1107147591,1153887783,458664,934639,460167,843442425,14696,1.84529344527902,791401,375656391.750526,49549703178592.7,566.513333333333,1717907,19383768,1182
2023-05-26,BTC,1107577274,1154370907,483124,962531,532373,843974798,14506,1.35416068498062,791554,375927179.145844,49549703178592.7,566.105263157895,1670583,19385625,1182
2023-05-27,BTC,1107995102,1154832349,461442,887381,471633,844446431,11813,1.14905423803057,791699,358663285.157509,49549703178592.7,593.354166666667,1794709,19385625,1182
2023-05-28,BTC,1108411367,1155275321,442972,874230,496158,844942589,11593,1.27102091208754,791859,393052334.141313,49549703178592.7,541.440251572327,1696633,19387637,1182
2023-05-29,BTC,1108833499,1155719618,444297,905417,550324,845492913,15753,1.60011423410556,792021,402418414.940143,49549703178592.7,528.83850931677,1724601,19388600,1182
2023-05-30,BTC,1109278506,1156192623,473005,956160,515246,846008159,17178,1.96508515416067,792175,381110963.362284,49549703178592.7,558.40522875817,1698502,19388600,1182
2023-05-31,BTC,1109683612,1156664840,472217,934567,421579,846429738,16993,3.29916993591284,792316,356208219.593806,49896188532214.4,601.621428571429,1680761,19389481,1182
2023-06-01,BTC,1110067112,1157089449,424609,920709,355986,846785724,15467,3.09073415727849,792448,340920407.90535903,51234338863442.9,645.458015267175,1599280,19391331,1182
2023-06-02,BTC,1110484996,1157542089,452640,982299,479437,847265161,16935,2.61988783750238,792612,420464199.536481,51234338863442.9,523.349693251534,1638168,19392143,1182
2023-06-03,BTC,1110872850,1157959098,417009,866525,381453,847646614,12467,2.14934798416211,792742,334410384.293294,51234338863442.9,658.023255813953,1687837,19392143,1182
2023-06-04,BTC,1111315094,1158356021,396923,895565,364020,848010634,11688,2.6442623834031602,792890,387625189.311544,51234338863442.9,567.687074829932,1796594,19393068,1182
2023-06-05,BTC,1111678944,1158734015,377994,884878,359254,848369888,15437,4.27659448552929,793028,352594432.158382,51234338863442.9,624.087591240876,1597624,19394875,1182
2023-06-06,BTC,1112047164,1159234607,500592,1030676,462072,848831960,20767,2.92948872445011,793179,390353029.608084,51234338863442.9,563.72,1692034,19394875,1182
2023-06-07,BTC,1112446272,1159679075,444468,1002967,433781,849265741,18993,2.35311572386677,793314,346539206.242754,51234338863442.9,634.992537313433,1621679,19395718,1182
2023-06-08,BTC,1112868689,1160104031,424956,974592,407006,849672747,19606,2.60287703734154,793468,394123676.099836,51234338863442.9,558.326797385621,1693495,19397737,1182
2023-06-09,BTC,1113344864,1160525890,421859,1025999,387084,850059831,16757,2.89080701476966,793637,432651827.527472,51234338863442.9,508.607142857143,1630917,19397737,1182
2023-06-10,BTC,1113775437,1160943934,418044,943821,365369,850425200,13597,2.8235391545171,793791,390933929.089912,51234338863442.9,562.882352941177,1897741,19398700,1182
2023-06-11,BTC,1114209099,1161314629,370695,885081,399201,850824401,11206,2.56885804326845,793954,414797002.54603,51234338863442.9,530.5,1998654,19399718,1182
2023-06-12,BTC,1114699229,1161707055,392426,978234,370634,851195035,14657,3.15055181770698,794111,400272505.412768,51234338863442.9,549.75,1696170,19400700,1182
2023-06-13,BTC,1115135732,1162155409,448354,939394,410483,851605518,15462,2.44084641318542,794258,382873189.905944,51234338863442.9,574.732876712329,1798182,19402381,1182
2023-06-14,BTC,1115477131,1162557270,401861,835411,330658,851936176,15150,2.90348997072691,794379,311769487.249613,51935360722908.9,715.466666666667,1615091,19403300,1182
2023-06-15,BTC,1115885470,1163007274,450004,913181,423069,852359245,16875,2.20210915868416,794527,387651984.854969,52350439455487.5,580.013605442177,1773660,19403300,1182
2023-06-16,BTC,1116291535,1163512232,504958,962059,512202,852871447,16480,1.93823158312021,794680,405224162.720297,52350439455487.5,554.861842105263,1654360,19404262,1182
2023-06-17,BTC,1116684355,1163947142,434910,860690,475252,853346699,11967,1.42487211056707,794820,368048849.799378,52350439455487.5,610.906474820144,1713229,19406075,1182
2023-06-18,BTC,1117167755,1164415266,468124,897404,439868,853786567,11360,1.7174804694938,794971,391476852.642794,52350439455487.5,574.346666666667,1984185,19406962,1182
2023-06-19,BTC,1117619684,1164817437,402171,909634,415604,854202171,13719,2.30472496052942,795113,371002703.042048,52350439455487.5,606.042553191489,1766902,19406962,1182
2023-06-20,BTC,1118079894,1165328849,511412,959473,447715,854649886,16628,2.36974229509965,795249,356345457.648934,52350439455487.5,630.97037037037,1681460,19407812,1182
2023-06-21,BTC,1118456063,1165775592,446743,915404,363280,855013166,22483,3.35569196934725,795370,314136815.078654,52350439455487.5,715.75,1608081,19409425,1182
2023-06-22,BTC,1118957289,1166256822,481230,1008212,392041,855405207,18076,2.99812006533225,795507,368729119.177455,52350439455487.5,609.779411764706,1640141,19409425,1182
2023-06-23,BTC,1119374652,1166721290,464468,951874,374001,855779208,17772,2.83249565487247,795632,326589098.486287,52350439455487.5,688.459677419354,1664020,19410212,1182
2023-06-24,BTC,1119924515,1167193835,472545,1013179,361437,856140645,13610,2.0184202311272,795778,380552306.870695,52350439455487.5,590.834482758621,1781937,19411118,1182
2023-06-25,BTC,1120448887,1167661158,467323,951595,382769,856523414,11706,2.02776658693706,795931,401162075.049207,52350439455487.5,560.480263157895,1868063,19412987,1182
2023-06-26,BTC,1120970081,1168132719,471561,1010313,403979,856927393,15596,2.57976205667356,796077,377402549.972441,52350439455487.5,595.765517241379,1723111,19412987,1182
2023-06-27,BTC,1121441324,1168616878,484159,963926,434858,857362251,16190,2.27659041733479,796217,365436620.903897,52350439455487.5,615.273381294964,1717011,19413868,1182
2023-06-28,BTC,1121790511,1169028350,411472,836792,331278,857693529,15146,2.81287386698839,796325,278978350.765134,52255759843019.2,804.495327102804,1680819,19414537,1182
2023-06-29,BTC,1122271921,1169521430,493080,982837,438193,858131722,16346,2.60464116481055,796471,368447532.757895,50646206431058.1,590.379310344827,1676636,19415450,1182
2023-06-30,BTC,1122768638,1170015829,494399,1062608,445197,858576919,17916,2.57796124212223,796629,399705488.526514,50646206431058.1,544.210191082803,1656886,19416437,1182
2023-07-01,BTC,1123203357,1170410949,395120,926042,324274,858901193,13762,2.34562977340185,796762,338092027.717892,50646206431058.1,643.386363636364,1656755,19417268,1182
2023-07-02,BTC,1123784464,1170750618,339669,1010690,309920,859211113,11664,1.90356033317343,796933,432508521.139851,50646206431058.1,502.935294117647,1816713,19418337,1182
2023-07-03,BTC,1124221114,1171164332,413714,961193,328114,859539227,15589,2.83147079529389,797070,347090726.947026,50646206431058.1,626.705882352941,1780203,19419193,1182
2023-07-04,BTC,1124697575,1171569541,405209,963114,375807,859915034,14973,2.30256605767378,797211,376343405.631561,50646206431058.1,577.992857142857,1727264,19420075,1182
2023-07-05,BTC,1125158022,1172056224,486683,969986,496227,860411261,16182,1.72424026179045,797367,397109547.778882,50646206431058.1,547.767741935484,1691748,19421056,1182
2023-07-06,BTC,1125607568,1172532795,476571,974988,392688,860803949,19482,2.36551370845475,797506,351469235.197225,50646206431058.1,618.898550724638,1652073,19421925,1182
2023-07-07,BTC,1126128197,1173067249,534454,1033152,556014,861359963,16640,1.66272312993081,797681,440270115.043825,50646206431058.1,494.068965517241,1799449,19423025,1182
2023-07-08,BTC,1126686412,1173562658,495409,1006754,573697,861933660,12237,1.23429360597885,797859,451908643.993417,50646206431058.1,481.344632768361,1751515,19424137,1182
2023-07-09,BTC,1127250525,1174115291,552633,980068,594265,862527925,13193,1.21451833477189,798028,426253583.19854,50646206431058.1,510.315476190476,1763557,19425181,1182
2023-07-10,BTC,1127694992,1174576801,461510,930844,507115,863035040,16828,1.80190812232389,798182,389448979.534064,50646206431058.1,558.542483660131,1663702,19426143,1182
2023-07-11,BTC,1128148333,1175042462,465661,931508,432293,863467333,15539,1.88753967240316,798317,345935618.017935,50646206431058.1,628.798507462687,1714983,19426987,1182
2023-07-12,BTC,1128608660,1175566293,523831,953165,478320,863945653,16064,1.89099139526946,798461,381633144.263719,53503052179805,602.132867132867,1703309,19427887,1182
2023-07-13,BTC,1128964355,1176013164,446871,873562,375859,864321512,17820,2.47518662311803,798581,319245281.734385,53911173001054.6,725.294117647059,1601404,19428637,1182
2023-07-14,BTC,1129422829,1176524599,511435,1002400,421666,864743178,19223,2.24432643653697,798719,374569322.051368,53911173001054.6,618.167883211679,1602543,19429506,1182
2023-07-15,BTC,1129888602,1177053843,529244,916326,484980,865228158,12979,1.40374493710155,798857,369796709.277101,53911173001054.6,626.14598540146,1683448,19430362,1182
2023-07-16,BTC,1130396038,1177599723,545880,925365,595145,865823303,11829,1.15383086093594,799012,419853946.061383,53911173001054.6,551.493506493506,1731302,19431331,1182
2023-07-17,BTC,1130860024,1178085487,485764,951557,428612,866251915,14660,2.01939490398836,799148,373226127.605593,53911173001054.6,620.392592592593,1615517,19432187,1182
2023-07-18,BTC,1131380124,1178634726,549239,1017135,582684,866834599,19278,1.90443716447294,799310,434517830.075447,53911173001054.6,532.88198757764,1725549,19433193,1182
2023-07-19,BTC,1131850693,1179157171,522445,961963,480249,867314848,16407,1.86309040078318,799458,402233116.655364,53911173001054.6,575.65306122449,1738754,19434118,1182
2023-07-20,BTC,1132247321,1179609654,452483,904255,400400,867715248,19151,2.15810706771946,799586,352269895.491249,53911173001054.6,657.299212598425,1575706,19434918,1182
2023-07-21,BTC,1132598115,1180033984,424330,856403,323847,868039095,15228,2.29834207155885,799698,298547857.067297,53911173001054.6,775.576576576577,1583604,19435618,1182
2023-07-22,BTC,1133081911,1180399089,365105,925679,288750,868327845,11644,1.8241499537599,799832,369514577.644787,53911173001054.6,626.624060150375,1668878,19436456,1182
2023-07-23,BTC,1133566328,1180910112,511023,895779,559624,868887469,10792,0.956912779000722,799979,395232560.614084,53911173001054.6,585.849315068493,1730404,19437375,1182
